"Sample_ID","Lactobacillus","Gardnerella","Bifidobacterium","Atopobium","Prevotella","Megasphaera","Aerococcus","Streptococcus","Anaerococcus","Dialister","Ureaplasma","Finegoldia","Clostridium","Shuttleworthia","Genus_Other","Staphylococcus","Chlamydia","Veillonella","Enterococcus","Campylobacter","Fusobacterium","Peptostreptococcus","Bacteroides"
"fck785",98.372452754052,0.282466877395924,0.114331831326922,0.275741475553164,0.221938260811083,0.0672540184276011,0.0874302239558814,0.0269016073710404,0.0739794202703612,0,0.0403524110565606,0.154684242383482,0,0,0.282466877395925,0,0,0,0,0,0,0,0
"fck786",1.1015911872705,0.356069878713698,0,0.100144653388227,33.5262045176366,0,48.0193612996551,11.8448870590853,0.161344163792144,0.923556247913653,0,0.0278179592745076,0,0,3.93902303327028,0,0,0,0,0,0,0,0
"fck787",21.7105722870519,36.384599259311,0,1.33463769128642,9.30053804765565,5.02410733002585,14.0102019425617,0,0.384319754035357,0.852491090769338,0.0908392145901754,0,0.482146600517085,0.0628886870239676,10.3626580951715,0,0,0,0,0,0,0,0
"fck788",5.23523784676928,43.908165927472,0,6.22662840246978,20.5843986433603,5.57439777371945,7.40064353422037,0,0.156535350900078,1.08705104791721,0.0347856335333507,0,6.26141403600313,0,3.5307418036351,0,0,0,0,0,0,0,0
"fck789",97.3218189768255,0.923699169217315,0,0.125710537822475,0.847179711412331,0.497376475732401,0.060122431132488,0,0,0,0,0.0273283777874945,0,0,0.158504591167468,0,0,0.0382597289024924,0,0,0,0,0
"fck790",97.8671998667,0.333250020828126,0,0.116637507289844,0.691493793218362,0.15829375989336,0.0833125052070316,0,0.049987503124219,0,0.283262517703907,0.208281263017579,0.0666500041656252,0,0.141631258851954,0,0,0,0,0,0,0,0
"fck791",98.6102618266719,0.71154594474401,0,0.250152871199066,0.105620101172939,0.161209628106065,0.0722663850130635,0,0,0.0333537161598755,0.0222358107732503,0,0,0,0.0333537161598755,0,0,0,0,0,0,0,0
"fck792",97.0465577356943,0.205100157243454,0,0.157243453886648,0.0888767348054967,0.129896766254187,0.0888767348054967,0,0.0478567033568059,0,1.46988446024475,0.0683667190811513,0.0341833595405757,0,0.0888767348054967,0.574280440281671,0,0,0,0,0,0,0
"fck793",94.4632658987513,0.532378278966218,0.0387184202884522,4.31710386216242,0.12583486593747,0,0.0435582228245088,0,0,0,0.396863807956635,0,0,0,0.0387184202884522,0,0,0.0435582228245088,0,0,0,0,0
"fck794",98.506530675964,0.68689181453921,0.0884633397512619,0.166519227767081,0.0832596138835406,0.0832596138835406,0.0416298069417703,0,0.0260186293386064,0,0,0.0468335328094916,0,0,0.213352760576572,0.0572409845449342,0,0,0,0,0,0,0
"fck795",97.363315696649,0.599647266313933,0,0.185185185185185,0.343915343915344,0.0793650793650794,0.185185185185185,0,0.123456790123457,0,0.0705467372134039,0.246913580246914,0,0,0.802469135802469,0,0,0,0,0,0,0,0
"fck796",99.401697509392,0.20871017114234,0,0.0626130513427021,0.0417420342284681,0.0486990399332127,0.111312091275915,0,0,0,0,0,0,0,0.125226102685404,0,0,0,0,0,0,0,0
"fck798",99.2871069948818,0.152327565196198,0.073117231294175,0.103582744333415,0.14623446258835,0.0365586156470875,0.0548379234706312,0.0548379234706312,0,0,0.0426517182549354,0,0.0243724104313917,0,0.0243724104313917,0,0,0,0,0,0,0,0
"fck799",93.3402446609994,4.30022807381298,0.145137880986938,1.25233257308729,0.186605846983205,0.0829359319925358,0.0497615591955215,0,0.0207339829981339,0.0248807795977607,0.0912295251917894,0.0248807795977607,0,0.0331743727970143,0.369064897366784,0,0.078789135392909,0,0,0,0,0,0
"fck800",99.2963202065849,0.255003227888961,0,0.0968366688185926,0.0290510006455778,0.0387346675274371,0.0387346675274371,0,0.012911555842479,0,0.119431891542931,0,0.025823111684958,0,0.0871530019367333,0,0,0,0,0,0,0,0
"fck801",11.3304721030043,1.21602288984263,80.3147353361946,0.11444921316166,3.61945636623748,0.400572246065808,0.243204577968526,0.443490701001431,0.300429184549356,0,0.11444921316166,0.171673819742489,0.0572246065808298,0.0715307582260372,1.60228898426323,0,0,0,0,0,0,0,0
"fck802",1.02139140489497,0.221622663326267,62.8107535170553,0.178261707458084,15.8508383118135,0,0.0337251878974754,11.2834842936982,0,3.40624397764502,0.0192715359414145,0.0385430718828291,0,0,5.13586432838698,0,0,0,0,0,0,0,0
"fck803",99.4601727447217,0.245921305182342,0.0299904030710173,0.0599808061420345,0,0.101967370441459,0.0419865642994242,0,0,0,0,0.0119961612284069,0,0,0.0479846449136276,0,0,0,0,0,0,0,0
"fck804",94.9331193151418,0.321027287319422,0.0428036383092563,0.165864098448368,2.81968967362226,0.224719101123596,0.0588550026752274,0.0588550026752274,0,0.727661851257357,0.0214018191546281,0.219368646334938,0,0,0.406634563937935,0,0,0,0,0,0,0,0
"fck805",98.1282701332326,0.485463077835913,0,0.409946599061438,0.480069043637737,0.156426991747128,0.10248664976536,0,0.0323642051890609,0.0701224445762986,0,0,0.0377582393872377,0,0.0970926155671827,0,0,0,0,0,0,0,0
"fck806",98.6898111199787,0.312583133812184,0,0.212822559191274,0.0731577547220005,0.19952114924182,0.0465549348230912,0,0,0.0399042298483639,0.425645118382549,0,0,0,0,0,0,0,0,0,0,0,0
"fck807",0.708784462551624,0.279049001004576,87.381404174573,0.14510548052238,0.133943520482197,0.0334858801205492,10.9443018193995,0,0,0.279049001004576,0,0,0.0111619600401831,0,0.083714700301373,0,0,0,0,0,0,0,0
"fck808",39.2745302713988,35.1448329853862,0.528444676409186,0.717640918580376,11.1821503131524,0.0521920668058455,10.562369519833,0,0,2.42040709812109,0,0.0913361169102296,0.0260960334029228,0,0,0,0,0,0,0,0,0,0
"fck809",96.6168850960073,0.609570252971655,0,0.274306613837245,0,0.182871075891497,0.182871075891497,0,0,0.33526363913441,0,0,0.121914050594331,0,1.67631819567205,0,0,0,0,0,0,0,0
"fck810",98.4638521860565,0.784187345579547,0,0.193361263293587,0.0966806316467934,0.13964980126759,0.107422924051993,0,0,0,0.13964980126759,0,0.0751960468363949,0,0,0,0,0,0,0,0,0,0
"fck811",98.3310844400256,0.624955613947873,0,0.113628293445068,0.248561891911086,0.113628293445068,0.113628293445068,0.0142035366806335,0.0639159150628506,0,0.120730061785385,0.0568141467225339,0.0497123783822172,0,0.120730061785385,0,0.028407073361267,0,0,0,0,0,0
"fck812",96.8328767123288,0.4,0,0.0712328767123288,0.131506849315069,0.126027397260274,0.0493150684931507,0,0,0.0493150684931507,1.74794520547945,0.0876712328767123,0,0,0.147945205479452,0.158904109589041,0.197260273972603,0,0,0,0,0,0
"fck813",75.6270423969783,6.319229300174,0.0381954759580699,1.85460255485295,0.2249289139753,13.1095361371642,1.91401773967661,0,0,0.110342486101091,0.033951534184951,0,0.649323091287188,0,0.118830369647328,0,0,0,0,0,0,0,0
"fck814",98.6945169712794,0.225259816720422,0,0.184303486407618,0.168944862540316,0,0.174064403829417,0.020478165156402,0.051195412891005,0,0.0972712844929094,0.0563149541801055,0,0.0153586238673015,0.158705779962115,0.127988532227512,0,0,0,0.0255977064455025,0,0,0
"fck815",98.6740415214426,0.568267919381724,0,0.212153356569177,0.242460978936202,0.121230489468101,0.045461433550538,0,0,0.0606152447340506,0.0757690559175633,0,0,0,0,0,0,0,0,0,0,0,0
"fck816",99.2502854873144,0.129089916091555,0,0.0992999354550419,0.0844049451367857,0,0.0248249838637605,0.0248249838637605,0,0,0.342584777319895,0.0099299935455042,0,0.0148949903182563,0.0198599870910084,0,0,0,0,0,0,0,0
"fck817",99.1335740072202,0.234657039711191,0,0.1323706377858,0.174488567990373,0.0842358604091456,0.0782190132370638,0,0,0.0481347773766546,0.0601684717208183,0,0,0,0.0541516245487365,0,0,0,0,0,0,0,0
"fck818",99.2142997446474,0.261900085117528,0,0.104760034047011,0.0851175276631965,0.176782557454331,0.0720225234073201,0,0,0,0,0,0,0,0.0851175276631965,0,0,0,0,0,0,0,0
"fck819",99.6208646731487,0.134531890173057,0,0.0366905155017428,0.0428056014186999,0,0.0244603436678285,0,0,0.0366905155017428,0,0,0,0,0.103956460588271,0,0,0,0,0,0,0,0
"fck820",99.8947983635301,0.0642898889538282,0,0,0.0409117475160725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck821",38.4018430944586,59.4276706681217,0.0909421607857403,0,0,0,0.0242512428761974,0,0,0.0363768643142961,1.81884321571481,0,0,0,0.200072753728628,0,0,0,0,0,0,0,0
"fck822",57.6615729706996,39.1630450021029,0,0.511706154493201,0.154212813682882,0,0,0,0.098135426889107,0,2.14496004486191,0,0,0,0.168232160381326,0.0490677134445535,0,0,0,0,0.0490677134445535,0,0
"fck823",99.7191887675507,0.180967238689548,0,0,0.0499219968798752,0,0,0,0,0.0187207488299532,0,0.031201248049922,0,0,0,0,0,0,0,0,0,0,0
"fck824",98.3783783783784,0.602316602316602,0,0.0205920205920206,0.102960102960103,0,0.0463320463320463,0,0.149292149292149,0.036036036036036,0.149292149292149,0.0514800514800515,0,0,0.123552123552124,0,0.319176319176319,0,0,0,0,0.0205920205920206,0
"fck825",97.447961949573,0.0869431800746688,0,0.0255715235513732,0.0869431800746688,0,0.0255715235513732,0,0.583030736971309,0,0.28640106377538,0.450058814504168,0,0,0.450058814504168,0.49608755689664,0,0,0,0,0,0.0409144376821971,0.0204572188410986
"fck826",99.3228484054172,0,0,0,0.147444298820446,0,0,0,0,0,0.17474879860201,0.212975098296199,0,0,0.0382262996941896,0.103757099169943,0,0,0,0,0,0,0
"fck827",99.6826933419383,0,0,0,0.0268903947509949,0,0,0,0,0,0.0752931053027859,0,0,0,0,0,0.21512315800796,0,0,0,0,0,0
"fck828",55.1438322769381,0.0975134080936129,5.75329107752316,0.0731350560702097,30.0219405168211,0,0,0,0,1.36518771331058,0,5.57045343734764,0,0,1.97464651389566,0,0,0,0,0,0,0,0
"fck830",99.6643862140183,0.0839034464954176,0,0,0.0451787788821479,0,0.0129082225377565,0.0258164450755131,0,0,0.122628114108687,0,0,0,0,0.0451787788821479,0,0,0,0,0,0,0
"fck831",86.5962383976551,0,0.195407914020518,0.0244259892525647,0.158768930141671,0,6.00268685881778,0,0.0183194919394235,6.9247679531021,0,0,0,0,0.0793844650708353,0,0,0,0,0,0,0,0
"fck907",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck918",99.5651473667257,0.144950877758093,0.0322113061684651,0.0751597143930853,0.0697911633650078,0,0.0483169592526977,0,0,0.0214742041123101,0.0214742041123101,0,0,0,0.0214742041123101,0,0,0,0,0,0,0,0
"fck919",97.6275007044238,0.0591715976331361,0,0.0366300366300366,0.185967878275571,0.0422654268808115,0,0.0169061707523246,0.242321780783319,0,0,0.118343195266272,0.766413074105382,0,0.138067061143984,0.73541842772612,0,0,0,0.0112707805015497,0,0.019723865877712,0
"fck920",95.895816890292,1.65745856353591,0,0.572217837411208,0.730071033938437,0.730071033938437,0.197316495659037,0,0,0,0,0,0.0591949486977111,0,0.15785319652723,0,0,0,0,0,0,0,0
"fck921",98.5223888982527,0.730378111129839,0,0.0393280521377605,0.0898926906005955,0,0,0.0674195179504467,0.0618012247879094,0.0337097589752233,0.241586605989101,0.10112927692567,0,0,0.112365863250744,0,0,0,0,0,0,0,0
"fck922",90.4399925107658,8.70249017038008,0,0.116083130499906,0.0411907882419023,0,0.250889346564314,0,0,0.142295450290208,0.280846283467515,0,0,0,0.0262123197903014,0,0,0,0,0,0,0,0
"fck923",1.83375920637306,74.1019089132722,2.45002254621975,0.420862768675785,9.25898091086728,11.1077709304073,0,0,0.0601232526679693,0.435893581842778,0.045092439500977,0.135277318502931,0.0601232526679693,0,0.090184879001954,0,0,0,0,0,0,0,0
"fck924",97.7770138650166,0.0534738932813873,0,0,0.061113020893014,0,0,0.0343760742523204,0.0229173828348803,0,0.519460677590619,0,0,0,0.0267369466406936,1.50490813949047,0,0,0,0,0,0,0
"fck926",97.7012578616352,0.194968553459119,0,0.0188679245283019,0.248427672955975,0,0.0157232704402516,0.0251572327044025,0.050314465408805,0.0283018867924528,0.569182389937107,0.220125786163522,0,0,0.880503144654088,0,0,0.00628930817610063,0,0.0408805031446541,0,0,0
"fck927",96.6430757459832,2.80221882172915,0,0.0382555470543229,0.105202754399388,0.0478194338179036,0.0191277735271614,0,0,0,0.162586074980872,0.153022188217291,0,0,0.0286916602907422,0,0,0,0,0,0,0,0
"fck928",1.10002037074761,0.203707476064372,0,89.6516602159299,1.73151354654716,0,0,6.37604400081483,0,0.244448971277246,0,0.122224485638623,0,0,0.57038093298024,0,0,0,0,0,0,0,0
"fck931",98.1950767495266,1.01929817493252,0,0,0.032230772329882,0,0.0201442327061762,0.0725192377422344,0.0644615446597639,0,0.269932718262761,0.0241730792474115,0,0,0,0,0,0,0,0,0.120865396237057,0,0.181298094355586
"fck932",98.00172823504,1.23136746597537,0,0.280838193994383,0.172823503996544,0,0.10801468999784,0,0,0,0.0756102829984878,0.0432058759991359,0,0,0.0864117519982717,0,0,0,0,0,0,0,0
"fck933",98.9380324425254,0.898587933247754,0.0427899015832264,0,0.0194499552651029,0,0,0,0.0350099194771852,0,0,0.0388999105302058,0,0,0.0116699731590617,0.0155599642120823,0,0,0,0,0,0,0
"fck934",1.21882406048979,40.5710416431554,0,9.84087574765828,19.5350411917391,0,18.6322085543392,0,0.259564383252455,1.88466313057217,0.338562239024941,0,0.0677124478049881,0,6.83895722830381,0,0,0.812549373659858,0,0,0,0,0
"fck935",98.1847475832438,0.870032223415682,0,0.161117078410312,0.268528464017186,0.204081632653061,0,0,0,0,0.214822771213749,0.0644468313641246,0,0,0.0322234156820623,0,0,0,0,0,0,0,0
"fck936",99.5848582509423,0.109247828699405,0,0.071011088654613,0.0600863057846725,0,0,0.0436991314797618,0,0,0,0,0,0,0.131097394439286,0,0,0,0,0,0,0,0
"fck937",67.0140612076096,29.0488006617039,0,3.14309346567411,0.347394540942928,0,0.132340777502068,0,0.0827129859387924,0,0.231596360628619,0,0,0,0,0,0,0,0,0,0,0,0
"fck938",99.2886683209264,0.256410256410256,0,0,0.0909842845326716,0,0,0,0.0413564929693962,0,0.173697270471464,0.0661703887510339,0,0,0.0827129859387924,0,0,0,0,0,0,0,0
"fck939",97.7338403041825,0.501901140684411,0,0.0532319391634981,0.182509505703422,0.129277566539924,0.0608365019011407,0,0.0456273764258555,0.0836501901140684,0.479087452471483,0,0,0,0.0380228136882129,0,0.692015209125475,0,0,0,0,0,0
"fck940",99.5032100275145,0,0,0.122286762457964,0.0458575359217365,0.0993579944970957,0,0,0,0,0.160501375726078,0,0,0,0.0687863038826047,0,0,0,0,0,0,0,0
"fck941",0.971467391304348,96.3654891304348,0,0.0407608695652174,0.190217391304348,0,0,0,0.0883152173913044,0.577445652173913,1.73233695652174,0,0,0,0.0339673913043478,0,0,0,0,0,0,0,0
"fck942",99.4151649098946,0.149608976538592,0,0.0612036722203332,0.210812648758926,0.0408024481468888,0.0952057123427406,0,0,0,0.0272016320979259,0,0,0,0,0,0,0,0,0,0,0,0
"fck943",98.9628349178911,0.328435609334486,0,0,0.17286084701815,0,0,0.0691443388072601,0.121002592912705,0,0,0,0,0,0.345721694036301,0,0,0,0,0,0,0,0
"fck944",49.6309161962657,20.0463163989,0,5.70270661456072,4.6461137646548,17.0502243450572,0.636850484874801,0.0723693732812274,0.0578954986249819,0.144738746562455,0,0.0578954986249819,0.202634245187437,0,1.7513388334057,0,0,0,0,0,0,0,0
"fck945",3.74409305707016,79.4074881861141,0,15.5943293347873,0,0,0,0,0,1.25408942202835,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck946",92.4161745248007,5.52489753767709,0,0.464711007841998,0.0516345564268887,0,0.816471423500178,0,0,0.70997515086972,0.0161357988834027,0,0,0,0,0,0,0,0,0,0,0,0
"fck947",98.2835235688769,0.731898579768232,0,0.156835409950335,0.331096976561819,0.156835409950335,0.0609915483140193,0,0,0.0522784699834452,0.121983096628039,0.0261392349917226,0.0609915483140193,0,0.0174261566611484,0,0,0,0,0,0,0,0
"fck948",98.6216961245338,0,0,0.0648613588454678,0.0540511323712232,0,0.0216204529484893,0,0.0648613588454678,0,1.1134533268472,0.0270255661856116,0,0,0.016215339711367,0.016215339711367,0,0,0,0,0,0,0
"fck949",99.1150442477876,0.341914722445696,0,0,0.181013676588898,0.120675784392599,0.0402252614641995,0.120675784392599,0,0.0502815768302494,0,0,0,0,0.0301689460981496,0,0,0,0,0,0,0,0
"fck950",0.701754385964912,41.5995872033024,0,44.9122807017544,7.68833849329205,0,0.0412796697626419,0.0928792569659443,3.84932920536636,0.608875128998968,0,0.144478844169247,0,0,0.361197110423116,0,0,0,0,0,0,0,0
"fck951",99.707987942728,0,0,0,0.160135644310475,0,0,0,0,0,0,0,0,0,0.131876412961567,0,0,0,0,0,0,0,0
"fck952",98.8148873653281,0.79333986287953,0,0.0783545543584721,0.0489715964740451,0,0,0,0,0,0.039177277179236,0.0685602350636631,0.029382957884427,0,0,0,0,0,0,0,0,0,0.127326150832517
"fck953",99.3411764705882,0.270588235294118,0,0.0588235294117647,0.0529411764705882,0,0,0,0,0,0.252941176470588,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0
"fck954",1.98642443601517,1.13795168696347,0,0.279496905569974,0.319425034937113,0,35.9253343980835,56.8376921541226,0.0998203234178479,0.519065681772809,2.74505889399082,0.0299460970253544,0,0,0.119784388101418,0,0,0,0,0,0,0,0
"fck955",99.8028283927114,0.0883872722327985,0,0.0747892303508295,0.0339951047049225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck956",70.8333333333333,9.7636815920398,0,1.37852404643449,5.13059701492537,0.0414593698175788,4.93366500829187,0,0.228026533996683,1.46144278606965,0.145107794361526,0,0,0,6.08416252072969,0,0,0,0,0,0,0,0
"fck957",98.664679924351,0.939881941658548,0,0.131812711330162,0.0630408619405124,0.126081723881025,0.0286549372456874,0,0,0,0,0,0,0.0286549372456874,0.0171929623474125,0,0,0,0,0,0,0,0
"fck958",0.838135149292824,50.7399161864851,0.170246202200105,4.37401781037192,15.1911995809324,0.124410686223153,14.6346254583552,0.124410686223153,0.0327396542692509,5.5199057097957,0.248821372446307,0.589313776846517,0,0,7.08486118386589,0,0.314300680984809,0,0,0,0,0.0130958617077004,0
"fck959",98.8463651345907,0.732466581212232,0,0,0.146493316242446,0.183116645303058,0.0366233290606116,0,0.0549349935909174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck960",12.9075331033715,61.1550016690776,0,1.68020474018026,0.467341715811728,16.4793590742183,4.82919773005452,0,0,0.445087348392122,0,0,1.8137309446979,0,0.222543674196061,0,0,0,0,0,0,0,0
"fck961",67.3134116980598,32.431666902705,0,0.0991360997025917,0,0.0991360997025917,0,0,0,0,0,0,0,0,0.0566491998300524,0,0,0,0,0,0,0,0
"fck962",99.1282533709627,0.332392599560991,0,0.081530260269677,0.206961429915334,0.144245845092505,0.081530260269677,0.0250862339291314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck963",2.65370958699309,43.6927677069707,0.280321435245748,18.2395813866567,15.4924313212484,13.1377312651841,1.21472621939824,0.0934404784152495,0.0560642870491497,1.88749766398804,0.130816669781349,0,0,0,3.12091197906933,0,0,0,0,0,0,0,0
"fck964",98.5830721003135,0.501567398119122,0,0.137931034482759,0.263322884012539,0.112852664576803,0.125391849529781,0.100313479623824,0.0501567398119122,0.0877742946708464,0,0,0,0,0.0376175548589342,0,0,0,0,0,0,0,0
"fck965",95.2165570175439,0.616776315789474,0,0.191885964912281,0.328947368421053,0.0548245614035088,0.0959429824561403,0.260416666666667,0.466008771929825,0,0.260416666666667,1.37061403508772,0,0,0.767543859649122,0.068530701754386,0,0.301535087719298,0,0,0,0,0
"fck966",99.798508966351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201491033649003,0,0,0,0,0,0,0,0
"fck967",98.8087003304896,0.637921758512028,0,0.146030282069019,0.107601260471908,0.0614864345553762,0.0999154561524864,0,0,0,0,0,0,0,0.0922296518330643,0.0461148259165322,0,0,0,0,0,0,0
"fck968",90.5397085983993,0.153909296121486,0,4.12476913605582,3.90929612148574,0.0820849579314591,0,0,0,0.974758875436076,0.0718243381900267,0,0,0,0.0307818592242971,0,0,0,0.112866817155756,0,0,0,0
"fck969",98.7873630464844,0.297840655249442,0,0.106371662589086,0.329752154026167,0.085097330071269,0.0638229975534518,0,0,0.0425486650356345,0.117008828847995,0,0.085097330071269,0,0.085097330071269,0,0,0,0,0,0,0,0
"fck970",98.4948747891527,0.544959128065395,0,0.285454781367588,0.233553912028026,0,0.0519008693395614,0.0389256520046711,0,0.0778513040093421,0.142727390683794,0,0,0,0.129752173348904,0,0,0,0,0,0,0,0
"fck971",98.7107272499687,0.388033546125923,0,0.237827012141695,0.450619601952685,0,0.0375516334960571,0,0,0.100137689322819,0,0.0500688446614094,0,0,0.0250344223307047,0,0,0,0,0,0,0,0
"fck972",97.412973178619,0.51360091306829,0.171200304356097,0.0380445120791326,0.970135058017881,0,0.171200304356097,0.0760890241582652,0,0.247289328514362,0.0380445120791326,0,0,0,0.361422864751759,0,0,0,0,0,0,0,0
"fck973",61.291569992266,8.40422789378706,0,0.438257282804847,20.5078628512503,0.219128641402423,1.90770817220933,0,0.618716163959783,2.81000257798402,0.0386697602474865,0.39958752255736,0,0,3.36426914153132,0,0,0,0,0,0,0,0
"fck974",18.2839094577996,14.3709422705738,0.210563256711704,1.07036322161783,39.6736269520969,0,3.56202842603966,0.421126513423408,2.86015090366731,4.91314265660642,0.0877346902965433,0,0,0,14.5464116511669,0,0,0,0,0,0,0,0
"fck975",98.2501381469884,0.552587953582612,0,0.110517590716522,0.29471357524406,0,0.0736783938110149,0,0.110517590716522,0,0.257874378338552,0,0,0,0.202615582980291,0.14735678762203,0,0,0,0,0,0,0
"fck976",75.9912695525646,21.2804656238632,0,1.8915969443434,0.0727537286285922,0.181884321571481,0,0.400145507457257,0,0,0,0,0.181884321571481,0,0,0,0,0,0,0,0,0,0
"fck977",98.3883964544722,0.596293311845286,0,0.290088638195004,0.24174053182917,0.112812248186946,0,0,0,0.064464141821112,0.128928283642224,0,0,0,0.177276390008058,0,0,0,0,0,0,0,0
"fck978",22.2177009155646,46.6429298067141,0,2.11597151576806,5.17802644964395,18.8097660223805,4.38453713123093,0,0,0.437436419125127,0,0,0.0406917599186165,0,0.172939979654121,0,0,0,0,0,0,0,0
"fck979",99.3314335817624,0.0602805786935555,0.0219202104340202,0.0767207365190706,0.115081104778606,0.0493204734765454,0,0.0383603682595353,0,0,0,0,0,0,0.306882946076283,0,0,0,0,0,0,0,0
"fck980",99.3184915947297,0.234741784037559,0,0.0530062092988036,0.181735574738755,0,0.0530062092988036,0.0605785249129184,0,0,0.0605785249129184,0,0,0,0.037861578070574,0,0,0,0,0,0,0,0
"fck981",60.3908794788274,26.5074194715889,0.0651465798045603,0.195439739413681,0.137531668476294,0.1085776330076,11.3644589214622,0,0,1.085776330076,0.144770177343467,0,0,0,0,0,0,0,0,0,0,0,0
"fck982",43.6607403089478,54.0950160303119,0,0.378898280384728,0.437190323520839,0.14573010784028,0.116584086272224,0,0.204022150976392,0,0,0,0,0,0.699504517633344,0.262314194112504,0,0,0,0,0,0,0
"fck983",99.1349480968858,0.475778546712803,0,0.0865051903114187,0,0.0720876585928489,0.0720876585928489,0.0432525951557093,0,0,0.0576701268742791,0.0576701268742791,0,0,0,0,0,0,0,0,0,0,0
"fck984",97.7032336053188,1.11816258688426,0,0.24176488365065,0.392867935932306,0,0,0,0.181323662737987,0.120882441825325,0,0.0604412209126624,0,0,0.181323662737987,0,0,0,0,0,0,0,0
"fck985",15.1645768025078,1.50862068965517,78.2131661442006,0.528996865203762,0.88166144200627,0.54858934169279,0.21551724137931,1.58699059561129,0.901253918495298,0,0.195924764890282,0,0,0,0.156739811912226,0.097962382445141,0,0,0,0,0,0,0
"fck986",15.1191746709356,0.373532550693703,81.803628601921,0.0889363215937389,0.249021700462469,0,0.0889363215937389,1.20953397367485,0.711490572749911,0.16008537886873,0,0.0533617929562433,0,0,0.0355745286374956,0.106723585912487,0,0,0,0,0,0,0
"fck987",96.9188944268237,1.54055278658813,0,0.453103760761214,0.498414136837336,0.203896692342546,0.113275940190304,0,0,0,0.135931128228364,0,0,0,0.135931128228364,0,0,0,0,0,0,0,0
"fck988",97.0136733495512,1.07373542488046,0,0.310376646254509,1.03179263484607,0.209713950171965,0.0503313480412717,0.0251656740206358,0.100662696082543,0.134216928110058,0,0,0.0503313480412717,0,0,0,0,0,0,0,0,0,0
"fck989",94.9630493971218,0.369506028782575,0,2.34344612991054,0.486192143134967,0,0,0.914041229093738,0.612602100350058,0.0486192143134967,0,0,0.0388953714507974,0,0.165305328665889,0,0,0,0,0,0,0.058343057176196,0
"fck990",99.6026287635641,0.244536145499007,0,0.0305670181873758,0.0305670181873758,0,0,0.0458505272810637,0,0,0,0,0,0,0.0458505272810637,0,0,0,0,0,0,0,0
"fck991",99.8099891422367,0.0882193268186754,0,0.0339305103148751,0,0,0,0.0271444082519001,0,0,0,0,0,0,0.0407166123778502,0,0,0,0,0,0,0,0
"fck992",99.8746971848634,0.050121126054632,0,0,0,0,0.025060563027316,0,0,0,0.050121126054632,0,0,0,0,0,0,0,0,0,0,0,0
"fck993",98.4284346307666,0,0,0,0.214048329859742,0,0,0,0.0563285078578268,0.0506956570720442,0.23094688221709,0.343603897932744,0,0,0.253478285360221,0.259111136146003,0,0,0,0.0281642539289134,0.135188418858784,0,0
"fck994",97.3481804614855,1.79083916886695,0,0.160716335667547,0.378831362644932,0,0.091837906095741,0.0573986913098381,0,0.172196073929514,0,0,0,0,0,0,0,0,0,0,0,0,0
"fck995",73.1291408710764,13.2725100467036,0,0.597371565113501,0.228087324861518,11.121972412295,1.29249484088194,0,0,0.293255131964809,0.0325839035516455,0,0,0,0.0325839035516455,0,0,0,0,0,0,0,0
"fck996",25.8928571428571,42.8932178932179,0,0.162337662337662,23.1962481962482,0.0631313131313131,0.0811688311688312,0,0.324675324675325,2.03823953823954,0.144300144300144,0.766594516594517,0,0,4.28391053391053,0.0631313131313131,0,0,0.0901875901875902,0,0,0,0
"fck997",98.914743840438,0.254204145482988,0,0.0586624951114587,0.1662104028158,0,0,0,0.0977708251857646,0.0195541650371529,0.0488854125928823,0.234649980445835,0,0,0.205318732890106,0,0,0,0,0,0,0,0
"fck998",98.4911747959765,0.531410134750427,0,0.123363066995635,0.161320933763522,0.123363066995635,0.0284684000759157,0.0474473334598596,0.151831467071551,0.0379578667678876,0.0474473334598596,0.218257733915354,0,0,0.0379578667678876,0,0,0,0,0,0,0,0
"fck999",98.9292042215546,0.446806871581542,0,0.223403435790771,0.138664201525306,0.0616285340112472,0.077035667514059,0,0,0,0.123257068022494,0,0,0,0,0,0,0,0,0,0,0,0
"v100",99.7619964780982,0.0481510015408321,0,0.0206361435174994,0,0,0.00963020030816641,0,0,0,0.063284173453665,0,0,0,0.0963020030816641,0,0,0,0,0,0,0,0
"v101",98.0235600319918,1.06413263023763,0.0230449104637449,0.0406674890536675,0.0176225785899226,0,0.0189781615583782,0,0.00948908077918909,0,0.0216893274952893,0,0,0,0.780815789830416,0,0,0,0,0,0,0,0
"v102",98.4361184792219,0.195254936634247,0,0.0239463601532567,0.0994694960212202,0.00736811081638668,0.0119731800766284,0,0.0405246094901267,0.0202623047450634,0.389588859416446,0.0506557618626584,0.00828912466843501,0,0.702733569112879,0.00828912466843501,0,0,0,0.00552608311229001,0,0,0
